Price,Close,High,Low,Open,Volume
Ticker,PSQ,PSQ,PSQ,PSQ,PSQ
Date,,,,,
2015-10-23,222.61618041992188,224.10681866991894,221.72178187312278,222.78652348026353,195280
2015-10-26,222.48843383789062,223.63833406682537,222.06253716208658,222.87172524931214,108280
2015-10-27,222.0199737548828,223.0847156451275,221.72184082667928,222.91437253949337,82720
2015-10-28,220.18858337402344,223.38280847132552,220.18858337402344,221.76440628762654,114300
2015-10-29,220.44412231445312,221.38110025675516,220.18859469140338,221.08296736674927,53980
2015-10-30,221.33851623535156,221.4237007727643,220.06082615817385,220.40153831315368,66320
2015-11-02,218.9534912109375,221.29592314800894,218.7405428530219,220.78486788474962,70740
2015-11-03,218.27206420898438,219.6349388820042,217.42027078768103,219.46456979987462,79360
2015-11-04,218.14427185058594,218.9960651604323,217.37765007332354,217.42024233828275,54500
2015-11-05,218.7405242919922,219.84787125599385,217.50543951768734,217.84615166250694,33320
2015-11-06,218.61276245117188,220.52929752700567,218.39981410941257,219.2090282059662,59040
2015-11-09,220.78488159179688,222.14773037132866,219.16645317542302,219.37940154655914,63000
2015-11-10,221.42369079589844,222.70138081550624,221.2533217287494,222.14769434460686,71220
2015-11-11,221.80697631835938,222.0625299123007,219.84786207148912,220.78483992660202,47860
2015-11-12,223.9364471435547,224.02163167011946,221.59401563369602,222.74394175565112,117380
2015-11-13,228.19544982910156,228.36581890933545,224.61793309623792,224.70309164168285,93660
2015-11-16,225.00120544433594,229.0046445381091,224.95862617522616,228.57874786833196,63160
2015-11-17,224.83087158203125,225.29934754010642,223.34023317675644,224.5327387020421,56820
2015-11-18,220.52928161621094,224.02163936803032,220.31633328981547,224.02163936803032,49140
2015-11-19,220.4014892578125,220.7422013369591,219.3793270257072,220.4866737762655,28560
2015-11-20,218.910888671875,219.46454914467924,218.69794033659107,219.2516008093953,94040
2015-11-23,219.42198181152344,220.35895973667604,217.97392265495384,218.69795223323865,56280
2015-11-24,219.677490234375,221.9347373150002,219.1664090476165,220.9551802039367,60580
2015-11-25,219.50718688964844,219.72013525644294,219.08129015605942,219.46458161948533,27900
2015-11-27,219.1238555908203,219.84788519112382,218.69795888413262,218.91090723747647,31760
2015-11-30,219.72012329101562,220.35896835660918,218.44243315982848,218.44243315982848,36660
2015-12-01,217.4202423095703,218.99606513151176,217.4202423095703,218.82569607169742,46960
2015-12-02,218.7831268310547,219.08125970205893,216.3981028550257,217.29248847070346,69440
2015-12-03,222.44583129882812,223.76612660679845,217.93133687786369,218.27204902374714,113800
2015-12-04,217.33502197265625,222.27543795195635,216.95171764589415,221.89212062786197,85960
2015-12-07,218.27206420898438,219.29422671241733,217.1221378912904,217.2073224323552,54640
2015-12-08,218.01649475097656,220.61446694184352,217.548005831749,220.61446694184352,37520
2015-12-09,221.59405517578125,222.78656077648006,218.01652537634862,219.25162324793016,100580
2015-12-10,220.44412231445312,221.55146933523613,219.12385293757646,221.08296736674927,31100
2015-12-11,225.64002990722656,225.72521443236093,222.5309896998275,223.1698346463342,111940
2015-12-14,223.9364471435547,228.36578257824547,223.76610408509293,225.12895253145825,147780
2015-12-15,222.531005859375,222.70137492201545,220.6144708806818,221.9773453977975,71260
2015-12-16,219.29420471191406,223.1698539921542,218.8683080439901,221.12555518505314,76660
